order_id,client_id,product_id,order_date,quantity,unit_price
O00737,C0056,P009,2024-09-04,2,2155.65
O00738,C0076,P024,2024-11-28,2,324.54
O00738,C0076,P028,2024-11-28,10,3214.85
O00738,C0076,P042,2024-11-28,2,4394.2
O00738,C0076,P009,2024-11-28,10,2155.65
O00738,C0076,P048,2024-11-28,7,2199.33
O00739,C0042,P033,2024-11-02,10,2717.29
O00739,C0042,P004,2024-11-02,1,526.0
O00739,C0042,P011,2024-11-02,3,3818.16
O00739,C0042,P007,2024-11-02,3,3049.89
O00740,C0058,P015,2024-08-02,5,600.83
O00740,C0058,P031,2024-08-02,10,3538.92
O00740,C0058,P023,2024-08-02,5,2929.03
O00740,C0058,P011,2024-08-02,7,3818.16
O00740,C0058,P044,2024-08-02,6,2038.6
O00741,C0012,P001,2024-10-03,6,222.55
O00741,C0012,P050,2024-10-03,9,4986.9
O00741,C0012,P021,2024-10-03,1,4164.08
O00741,C0012,P007,2024-10-03,1,3049.89
O00741,C0012,P015,2024-10-03,9,600.83
O00742,C0046,P044,2024-10-23,1,2038.6
O00743,C0031,P036,2024-12-01,7,1176.11
O00743,C0031,P020,2024-12-01,7,486.12
O00743,C0031,P016,2024-12-01,9,573.91
O00743,C0031,P020,2024-12-01,4,486.12
O00744,C0085,P024,2024-09-24,7,324.54
O00744,C0085,P010,2024-09-24,6,2987.4
O00745,C0054,P015,2024-05-18,3,600.83
O00745,C0054,P044,2024-05-18,3,2038.6
O00746,C0002,P033,2025-02-12,3,2717.29
O00747,C0093,P033,2025-01-07,7,2717.29
O00747,C0093,P049,2025-01-07,8,2057.06
O00747,C0093,P007,2025-01-07,10,3049.89
O00747,C0093,P007,2025-01-07,7,3049.89
O00748,C0080,P023,2024-05-24,8,2929.03
O00748,C0080,P022,2024-05-24,7,4438.71
O00749,C0046,P010,2025-03-07,10,2987.4
O00749,C0046,P031,2025-03-07,8,3538.92
O00750,C0094,P036,2024-12-20,9,1176.11
O00750,C0094,P014,2024-12-20,10,4790.34
O00751,C0047,P049,2024-12-18,10,2057.06
O00752,C0062,P006,2025-03-16,3,1171.33
O00752,C0062,P025,2025-03-16,9,3888.03
O00752,C0062,P035,2025-03-16,5,1422.74
O00753,C0060,P004,2025-02-02,2,526.0
O00753,C0060,P045,2025-02-02,9,800.07
O00753,C0060,P005,2025-02-02,10,255.74
O00753,C0060,P024,2025-02-02,5,324.54
O00753,C0060,P038,2025-02-02,10,1222.34
O00754,C0007,P027,2024-11-10,8,1962.62
O00754,C0007,P001,2024-11-10,10,222.55
O00754,C0007,P023,2024-11-10,6,2929.03
O00755,C0054,P049,2025-01-14,1,2057.06
O00755,C0054,P040,2025-01-14,10,1411.93
O00755,C0054,P015,2025-01-14,5,600.83
O00756,C0094,P014,2025-03-12,5,4790.34
O00756,C0094,P032,2025-03-12,10,3084.74
O00756,C0094,P029,2025-03-12,1,897.01
O00756,C0094,P029,2025-03-12,5,897.01
O00756,C0094,P033,2025-03-12,8,2717.29
O00757,C0011,P026,2024-07-02,5,4291.06
O00757,C0011,P043,2024-07-02,5,1141.87
O00758,C0017,P015,2024-09-24,10,600.83
O00758,C0017,P043,2024-09-24,3,1141.87
O00758,C0017,P001,2024-09-24,8,222.55
O00758,C0017,P006,2024-09-24,6,1171.33
O00758,C0017,P009,2024-09-24,3,2155.65
O00759,C0034,P025,2024-10-02,1,3888.03
O00759,C0034,P040,2024-10-02,6,1411.93
O00760,C0011,P030,2025-03-20,8,1126.58
O00760,C0011,P042,2025-03-20,7,4394.2
O00761,C0099,P012,2024-07-07,6,3520.88
O00761,C0099,P023,2024-07-07,1,2929.03
O00761,C0099,P032,2024-07-07,5,3084.74
O00761,C0099,P011,2024-07-07,2,3818.16
O00762,C0007,P024,2024-09-17,8,324.54
O00762,C0007,P024,2024-09-17,9,324.54
O00763,C0030,P035,2024-08-19,7,1422.74
O00763,C0030,P020,2024-08-19,1,486.12
O00763,C0030,P014,2024-08-19,5,4790.34
O00763,C0030,P027,2024-08-19,8,1962.62
O00764,C0049,P049,2025-02-25,9,2057.06
O00764,C0049,P035,2025-02-25,6,1422.74
O00764,C0049,P003,2025-02-25,7,3708.71
O00765,C0079,P017,2024-10-03,10,3058.26
O00765,C0079,P014,2024-10-03,7,4790.34
O00765,C0079,P005,2024-10-03,8,255.74
O00766,C0099,P037,2024-09-11,4,4229.97
O00766,C0099,P030,2024-09-11,9,1126.58
O00767,C0044,P016,2024-09-18,1,573.91
O00767,C0044,P001,2024-09-18,2,222.55
O00768,C0002,P005,2025-01-18,5,255.74
O00768,C0002,P006,2025-01-18,5,1171.33
O00768,C0002,P023,2025-01-18,4,2929.03
O00768,C0002,P011,2025-01-18,1,3818.16
O00769,C0004,P005,2024-05-16,2,255.74
O00769,C0004,P047,2024-05-16,2,2740.99
O00769,C0004,P033,2024-05-16,2,2717.29
O00769,C0004,P042,2024-05-16,10,4394.2
O00769,C0004,P048,2024-05-16,3,2199.33
O00770,C0049,P041,2024-08-09,2,4574.37
O00770,C0049,P010,2024-08-09,8,2987.4
O00770,C0049,P006,2024-08-09,5,1171.33
O00770,C0049,P010,2024-08-09,7,2987.4
O00770,C0049,P015,2024-08-09,6,600.83
O00771,C0033,P040,2024-09-22,1,1411.93
O00771,C0033,P014,2024-09-22,7,4790.34
O00772,C0050,P050,2024-08-09,3,4986.9
O00772,C0050,P013,2024-08-09,8,1461.57
O00772,C0050,P041,2024-08-09,2,4574.37
O00773,C0063,P031,2024-12-24,8,3538.92
O00773,C0063,P009,2024-12-24,2,2155.65
O00774,C0019,P039,2024-07-17,2,4044.72
O00774,C0019,P011,2024-07-17,1,3818.16
O00774,C0019,P033,2024-07-17,2,2717.29
O00774,C0019,P046,2024-07-17,2,1308.47
O00774,C0019,P036,2024-07-17,10,1176.11
O00775,C0094,P039,2024-09-02,1,4044.72
O00775,C0094,P001,2024-09-02,1,222.55
O00775,C0094,P025,2024-09-02,7,3888.03
O00776,C0035,P036,2024-06-08,10,1176.11
O00776,C0035,P046,2024-06-08,1,1308.47
O00777,C0066,P024,2025-01-01,2,324.54
O00777,C0066,P021,2025-01-01,9,4164.08
O00777,C0066,P037,2025-01-01,4,4229.97
O00777,C0066,P041,2025-01-01,1,4574.37
O00778,C0050,P007,2025-04-03,5,3049.89
O00778,C0050,P027,2025-04-03,7,1962.62
O00778,C0050,P050,2025-04-03,1,4986.9
O00778,C0050,P017,2025-04-03,2,3058.26
O00779,C0047,P043,2024-10-11,4,1141.87
O00779,C0047,P018,2024-10-11,3,3675.69
O00779,C0047,P043,2024-10-11,9,1141.87
O00779,C0047,P039,2024-10-11,1,4044.72
O00779,C0047,P015,2024-10-11,7,600.83
O00780,C0085,P015,2024-05-06,2,600.83
O00780,C0085,P020,2024-05-06,6,486.12
O00781,C0063,P045,2024-05-15,8,800.07
O00782,C0095,P007,2025-02-27,10,3049.89
O00782,C0095,P010,2025-02-27,4,2987.4
O00783,C0063,P004,2024-05-13,8,526.0
O00783,C0063,P028,2024-05-13,1,3214.85
O00783,C0063,P016,2024-05-13,1,573.91
O00783,C0063,P027,2024-05-13,6,1962.62
O00784,C0008,P040,2024-05-16,9,1411.93
O00784,C0008,P003,2024-05-16,8,3708.71
O00784,C0008,P006,2024-05-16,9,1171.33
O00785,C0020,P012,2024-09-24,10,3520.88
O00785,C0020,P004,2024-09-24,1,526.0
O00785,C0020,P037,2024-09-24,4,4229.97
O00785,C0020,P025,2024-09-24,3,3888.03
O00785,C0020,P001,2024-09-24,1,222.55
O00786,C0023,P046,2024-05-17,2,1308.47
O00787,C0059,P009,2025-01-24,10,2155.65
O00787,C0059,P030,2025-01-24,4,1126.58
O00787,C0059,P041,2025-01-24,2,4574.37
O00787,C0059,P006,2025-01-24,4,1171.33
O00787,C0059,P025,2025-01-24,7,3888.03
O00788,C0044,P017,2025-01-21,4,3058.26
O00788,C0044,P049,2025-01-21,1,2057.06
O00788,C0044,P029,2025-01-21,10,897.01
O00788,C0044,P007,2025-01-21,3,3049.89
O00789,C0043,P007,2024-09-01,3,3049.89
O00790,C0097,P009,2025-02-19,10,2155.65
O00790,C0097,P019,2025-02-19,1,711.65
O00790,C0097,P009,2025-02-19,3,2155.65
O00790,C0097,P013,2025-02-19,2,1461.57
O00791,C0081,P019,2024-05-30,2,711.65
O00791,C0081,P008,2024-05-30,10,1074.3
O00791,C0081,P044,2024-05-30,5,2038.6
O00791,C0081,P005,2024-05-30,7,255.74
O00791,C0081,P001,2024-05-30,8,222.55
O00792,C0089,P011,2024-11-12,9,3818.16
O00792,C0089,P032,2024-11-12,8,3084.74
O00793,C0053,P047,2024-05-03,1,2740.99
O00793,C0053,P031,2024-05-03,10,3538.92
O00794,C0024,P031,2024-11-23,7,3538.92
O00794,C0024,P005,2024-11-23,1,255.74
O00794,C0024,P042,2024-11-23,9,4394.2
O00794,C0024,P016,2024-11-23,4,573.91
O00795,C0025,P050,2024-11-14,2,4986.9
O00796,C0080,P044,2024-11-14,8,2038.6
O00796,C0080,P050,2024-11-14,4,4986.9
O00796,C0080,P026,2024-11-14,5,4291.06
O00797,C0007,P006,2024-08-16,8,1171.33
O00797,C0007,P008,2024-08-16,8,1074.3
O00798,C0023,P034,2024-12-26,6,900.67
O00798,C0023,P003,2024-12-26,5,3708.71
O00799,C0027,P013,2024-05-27,2,1461.57
O00799,C0027,P031,2024-05-27,1,3538.92
O00799,C0027,P045,2024-05-27,9,800.07
O00799,C0027,P023,2024-05-27,3,2929.03
O00800,C0021,P025,2024-09-16,2,3888.03
O00801,C0010,P037,2024-08-25,6,4229.97
O00801,C0010,P030,2024-08-25,7,1126.58
O00802,C0026,P012,2025-03-15,4,3520.88
O00802,C0026,P006,2025-03-15,7,1171.33
O00802,C0026,P012,2025-03-15,4,3520.88
O00803,C0049,P004,2024-12-24,1,526.0
O00803,C0049,P030,2024-12-24,7,1126.58
O00804,C0019,P047,2025-04-10,7,2740.99
O00804,C0019,P023,2025-04-10,6,2929.03
O00805,C0018,P036,2025-01-26,3,1176.11
O00805,C0018,P032,2025-01-26,1,3084.74
O00805,C0018,P049,2025-01-26,10,2057.06
O00805,C0018,P011,2025-01-26,1,3818.16
O00806,C0036,P006,2024-09-21,7,1171.33
O00806,C0036,P024,2024-09-21,3,324.54
O00807,C0098,P011,2025-03-13,10,3818.16
O00807,C0098,P015,2025-03-13,3,600.83
O00807,C0098,P008,2025-03-13,10,1074.3
O00808,C0071,P005,2025-03-31,8,255.74
O00808,C0071,P043,2025-03-31,4,1141.87
O00809,C0076,P042,2025-01-15,4,4394.2
O00809,C0076,P014,2025-01-15,4,4790.34
O00809,C0076,P037,2025-01-15,6,4229.97
O00809,C0076,P037,2025-01-15,7,4229.97
O00810,C0075,P045,2024-04-29,3,800.07
O00810,C0075,P030,2024-04-29,10,1126.58
O00811,C0001,P050,2024-07-30,1,4986.9
O00811,C0001,P003,2024-07-30,7,3708.71
O00811,C0001,P024,2024-07-30,9,324.54
O00811,C0001,P039,2024-07-30,7,4044.72
O00812,C0062,P023,2024-11-29,4,2929.03
O00813,C0011,P038,2024-08-09,4,1222.34
O00813,C0011,P035,2024-08-09,2,1422.74
O00813,C0011,P021,2024-08-09,1,4164.08
O00813,C0011,P011,2024-08-09,8,3818.16
O00813,C0011,P018,2024-08-09,5,3675.69
O00814,C0021,P043,2024-08-24,3,1141.87
O00814,C0021,P038,2024-08-24,7,1222.34
O00814,C0021,P002,2024-08-24,3,1299.97
O00814,C0021,P023,2024-08-24,6,2929.03
O00815,C0081,P036,2024-05-20,6,1176.11
O00815,C0081,P001,2024-05-20,9,222.55
O00815,C0081,P032,2024-05-20,1,3084.74
O00815,C0081,P020,2024-05-20,5,486.12
O00816,C0055,P035,2024-11-20,4,1422.74
O00816,C0055,P031,2024-11-20,2,3538.92
O00816,C0055,P029,2024-11-20,10,897.01
O00817,C0043,P026,2024-10-24,6,4291.06
O00818,C0007,P020,2024-07-01,8,486.12
O00819,C0080,P019,2024-06-09,3,711.65
O00820,C0083,P036,2024-12-21,9,1176.11
O00820,C0083,P029,2024-12-21,2,897.01
O00820,C0083,P039,2024-12-21,8,4044.72
O00820,C0083,P007,2024-12-21,10,3049.89
O00820,C0083,P017,2024-12-21,4,3058.26
O00821,C0097,P017,2024-10-14,9,3058.26
O00821,C0097,P045,2024-10-14,7,800.07
O00822,C0036,P004,2024-07-06,6,526.0
O00823,C0058,P026,2025-03-05,9,4291.06
O00823,C0058,P042,2025-03-05,5,4394.2
O00823,C0058,P024,2025-03-05,8,324.54
O00823,C0058,P027,2025-03-05,10,1962.62
O00824,C0048,P010,2024-05-22,8,2987.4
O00825,C0012,P020,2024-08-23,3,486.12
O00826,C0037,P006,2025-03-04,5,1171.33
O00827,C0015,P025,2024-11-12,9,3888.03
O00827,C0015,P044,2024-11-12,1,2038.6
O00828,C0038,P049,2024-08-30,8,2057.06
O00828,C0038,P028,2024-08-30,1,3214.85
O00828,C0038,P007,2024-08-30,5,3049.89
O00828,C0038,P018,2024-08-30,4,3675.69
O00829,C0009,P044,2024-05-24,4,2038.6
O00830,C0067,P021,2025-01-31,6,4164.08
O00830,C0067,P018,2025-01-31,8,3675.69
O00830,C0067,P033,2025-01-31,10,2717.29
O00831,C0086,P043,2024-07-27,3,1141.87
O00831,C0086,P023,2024-07-27,5,2929.03
O00831,C0086,P016,2024-07-27,4,573.91
O00831,C0086,P007,2024-07-27,8,3049.89
O00831,C0086,P040,2024-07-27,6,1411.93
O00832,C0037,P008,2024-11-18,5,1074.3
O00833,C0059,P031,2024-07-06,9,3538.92
O00833,C0059,P009,2024-07-06,5,2155.65
O00834,C0024,P042,2025-02-17,3,4394.2
O00834,C0024,P035,2025-02-17,3,1422.74
O00835,C0031,P003,2024-09-23,6,3708.71
O00836,C0074,P023,2025-03-04,4,2929.03
O00836,C0074,P019,2025-03-04,9,711.65
O00837,C0091,P034,2024-11-13,6,900.67
O00838,C0019,P023,2025-02-02,2,2929.03
O00838,C0019,P049,2025-02-02,1,2057.06
O00838,C0019,P027,2025-02-02,7,1962.62
O00839,C0064,P048,2025-02-21,3,2199.33
O00839,C0064,P047,2025-02-21,1,2740.99
O00840,C0095,P049,2024-12-07,10,2057.06
O00840,C0095,P017,2024-12-07,3,3058.26
O00840,C0095,P036,2024-12-07,10,1176.11
O00840,C0095,P024,2024-12-07,8,324.54
O00840,C0095,P015,2024-12-07,6,600.83
O00841,C0089,P037,2024-12-04,1,4229.97
O00842,C0018,P006,2024-12-28,6,1171.33
O00842,C0018,P002,2024-12-28,1,1299.97
O00842,C0018,P031,2024-12-28,10,3538.92
O00842,C0018,P012,2024-12-28,4,3520.88
O00842,C0018,P018,2024-12-28,10,3675.69
O00843,C0068,P040,2024-12-15,4,1411.93
O00843,C0068,P039,2024-12-15,1,4044.72
O00844,C0011,P043,2024-11-12,8,1141.87
O00844,C0011,P034,2024-11-12,6,900.67
O00844,C0011,P048,2024-11-12,10,2199.33
O00844,C0011,P049,2024-11-12,10,2057.06
O00844,C0011,P020,2024-11-12,9,486.12
O00845,C0008,P020,2024-04-20,7,486.12
O00845,C0008,P036,2024-04-20,6,1176.11
O00845,C0008,P022,2024-04-20,1,4438.71
O00846,C0037,P018,2024-12-02,2,3675.69
O00846,C0037,P049,2024-12-02,4,2057.06
O00846,C0037,P044,2024-12-02,8,2038.6
O00847,C0095,P041,2025-04-05,7,4574.37
O00847,C0095,P015,2025-04-05,7,600.83
O00847,C0095,P041,2025-04-05,3,4574.37
O00847,C0095,P049,2025-04-05,10,2057.06
O00848,C0077,P008,2024-12-21,5,1074.3
O00849,C0061,P050,2025-02-26,7,4986.9
O00849,C0061,P004,2025-02-26,5,526.0
O00849,C0061,P049,2025-02-26,7,2057.06
O00849,C0061,P038,2025-02-26,3,1222.34
O00849,C0061,P005,2025-02-26,9,255.74
O00850,C0060,P038,2025-01-04,1,1222.34
O00850,C0060,P007,2025-01-04,5,3049.89
O00850,C0060,P010,2025-01-04,10,2987.4
O00850,C0060,P020,2025-01-04,5,486.12
O00850,C0060,P028,2025-01-04,8,3214.85
O00851,C0072,P012,2024-07-22,8,3520.88
O00851,C0072,P040,2024-07-22,2,1411.93
O00851,C0072,P008,2024-07-22,5,1074.3
O00851,C0072,P016,2024-07-22,7,573.91
O00852,C0023,P046,2024-04-21,8,1308.47
O00852,C0023,P033,2024-04-21,2,2717.29
O00852,C0023,P002,2024-04-21,10,1299.97
O00852,C0023,P039,2024-04-21,6,4044.72
O00853,C0075,P029,2024-06-19,2,897.01
O00853,C0075,P044,2024-06-19,6,2038.6
O00853,C0075,P032,2024-06-19,9,3084.74
O00853,C0075,P024,2024-06-19,10,324.54
O00854,C0003,P009,2024-07-25,3,2155.65
O00854,C0003,P003,2024-07-25,6,3708.71
O00854,C0003,P016,2024-07-25,3,573.91
O00855,C0007,P019,2025-01-07,1,711.65
O00855,C0007,P032,2025-01-07,5,3084.74
O00855,C0007,P048,2025-01-07,5,2199.33
O00856,C0068,P026,2025-01-31,3,4291.06
O00857,C0098,P030,2024-08-07,3,1126.58
O00858,C0070,P044,2025-04-02,5,2038.6
O00858,C0070,P042,2025-04-02,5,4394.2
O00858,C0070,P035,2025-04-02,6,1422.74
O00859,C0013,P030,2024-08-19,8,1126.58
O00859,C0013,P042,2024-08-19,7,4394.2
O00859,C0013,P001,2024-08-19,6,222.55
O00859,C0013,P026,2024-08-19,3,4291.06
O00859,C0013,P019,2024-08-19,2,711.65
O00860,C0028,P026,2024-08-24,9,4291.06
O00860,C0028,P042,2024-08-24,10,4394.2
O00861,C0089,P043,2024-04-12,2,1141.87
O00861,C0089,P036,2024-04-12,2,1176.11
O00861,C0089,P036,2024-04-12,3,1176.11
O00861,C0089,P041,2024-04-12,1,4574.37
O00861,C0089,P021,2024-04-12,8,4164.08
O00862,C0045,P035,2024-06-19,10,1422.74
O00862,C0045,P007,2024-06-19,9,3049.89
O00862,C0045,P023,2024-06-19,6,2929.03
O00863,C0023,P002,2025-03-13,3,1299.97
O00863,C0023,P041,2025-03-13,4,4574.37
O00863,C0023,P012,2025-03-13,5,3520.88
O00864,C0017,P007,2024-06-04,2,3049.89
O00864,C0017,P004,2024-06-04,2,526.0
O00865,C0003,P038,2024-11-15,9,1222.34
O00865,C0003,P003,2024-11-15,10,3708.71
O00865,C0003,P006,2024-11-15,1,1171.33
O00865,C0003,P040,2024-11-15,8,1411.93
O00866,C0016,P003,2024-12-21,2,3708.71
O00866,C0016,P016,2024-12-21,2,573.91
O00866,C0016,P001,2024-12-21,10,222.55
O00867,C0027,P046,2024-09-12,5,1308.47
O00867,C0027,P010,2024-09-12,10,2987.4
O00867,C0027,P018,2024-09-12,6,3675.69
O00867,C0027,P005,2024-09-12,6,255.74
O00867,C0027,P043,2024-09-12,3,1141.87
O00868,C0065,P013,2024-05-07,4,1461.57
O00868,C0065,P029,2024-05-07,4,897.01
O00868,C0065,P005,2024-05-07,5,255.74
O00868,C0065,P029,2024-05-07,3,897.01
O00868,C0065,P001,2024-05-07,9,222.55
O00869,C0001,P047,2024-06-04,9,2740.99
O00870,C0091,P019,2025-01-22,3,711.65
O00870,C0091,P030,2025-01-22,6,1126.58
O00870,C0091,P022,2025-01-22,7,4438.71
O00870,C0091,P048,2025-01-22,7,2199.33
O00871,C0028,P012,2024-12-11,3,3520.88
O00871,C0028,P006,2024-12-11,8,1171.33
O00871,C0028,P050,2024-12-11,6,4986.9
O00871,C0028,P007,2024-12-11,5,3049.89
O00871,C0028,P006,2024-12-11,9,1171.33
O00872,C0093,P005,2024-04-21,8,255.74
O00873,C0015,P015,2024-05-15,8,600.83
O00873,C0015,P031,2024-05-15,4,3538.92
O00873,C0015,P016,2024-05-15,9,573.91
O00873,C0015,P049,2024-05-15,7,2057.06
O00874,C0038,P010,2025-01-24,6,2987.4
O00874,C0038,P004,2025-01-24,3,526.0
O00874,C0038,P043,2025-01-24,1,1141.87
O00874,C0038,P024,2025-01-24,8,324.54
O00875,C0087,P020,2024-11-02,9,486.12
O00876,C0085,P006,2024-07-02,7,1171.33
O00877,C0052,P049,2024-09-03,4,2057.06
O00877,C0052,P038,2024-09-03,6,1222.34
O00877,C0052,P045,2024-09-03,4,800.07
O00877,C0052,P009,2024-09-03,10,2155.65
O00877,C0052,P019,2024-09-03,7,711.65
O00878,C0016,P042,2024-09-20,5,4394.2
O00878,C0016,P037,2024-09-20,10,4229.97
O00879,C0076,P038,2024-10-03,6,1222.34
O00879,C0076,P041,2024-10-03,8,4574.37
O00879,C0076,P048,2024-10-03,10,2199.33
O00880,C0052,P026,2024-08-20,8,4291.06
O00880,C0052,P008,2024-08-20,8,1074.3
O00880,C0052,P023,2024-08-20,4,2929.03
O00880,C0052,P007,2024-08-20,3,3049.89
O00881,C0004,P037,2024-06-10,2,4229.97
O00882,C0064,P049,2024-08-31,7,2057.06
O00883,C0078,P008,2024-08-09,2,1074.3
O00883,C0078,P032,2024-08-09,9,3084.74
O00883,C0078,P005,2024-08-09,8,255.74
O00884,C0060,P015,2025-01-15,9,600.83
O00884,C0060,P025,2025-01-15,5,3888.03
O00885,C0070,P041,2024-08-13,1,4574.37
O00885,C0070,P028,2024-08-13,7,3214.85
O00885,C0070,P001,2024-08-13,2,222.55
O00886,C0050,P016,2025-02-05,9,573.91
O00886,C0050,P019,2025-02-05,5,711.65
O00886,C0050,P023,2025-02-05,3,2929.03
O00886,C0050,P002,2025-02-05,8,1299.97
O00887,C0056,P016,2025-04-10,2,573.91
O00887,C0056,P020,2025-04-10,10,486.12
O00888,C0087,P034,2024-11-16,3,900.67
O00888,C0087,P035,2024-11-16,9,1422.74
O00888,C0087,P029,2024-11-16,1,897.01
O00888,C0087,P024,2024-11-16,7,324.54
O00889,C0034,P030,2024-11-27,5,1126.58
O00889,C0034,P019,2024-11-27,6,711.65
O00889,C0034,P034,2024-11-27,1,900.67
O00889,C0034,P039,2024-11-27,1,4044.72
O00890,C0076,P007,2024-05-12,6,3049.89
O00891,C0045,P002,2025-03-19,6,1299.97
O00891,C0045,P045,2025-03-19,7,800.07
O00891,C0045,P018,2025-03-19,6,3675.69
O00891,C0045,P005,2025-03-19,1,255.74
O00891,C0045,P018,2025-03-19,4,3675.69
O00892,C0032,P033,2024-04-30,2,2717.29
O00892,C0032,P030,2024-04-30,5,1126.58
O00893,C0015,P009,2024-06-09,7,2155.65
O00893,C0015,P027,2024-06-09,10,1962.62
O00893,C0015,P002,2024-06-09,9,1299.97
O00894,C0054,P002,2024-06-10,6,1299.97
O00894,C0054,P024,2024-06-10,7,324.54
O00894,C0054,P002,2024-06-10,10,1299.97
O00895,C0050,P029,2025-01-27,4,897.01
O00895,C0050,P041,2025-01-27,6,4574.37
O00895,C0050,P006,2025-01-27,8,1171.33
O00896,C0065,P009,2024-12-05,4,2155.65
O00896,C0065,P015,2024-12-05,8,600.83
O00896,C0065,P049,2024-12-05,2,2057.06
O00897,C0069,P015,2024-04-29,10,600.83
O00897,C0069,P003,2024-04-29,7,3708.71
O00898,C0029,P038,2024-12-27,2,1222.34
O00898,C0029,P005,2024-12-27,10,255.74
O00898,C0029,P043,2024-12-27,9,1141.87
O00898,C0029,P005,2024-12-27,8,255.74
O00898,C0029,P017,2024-12-27,7,3058.26
O00899,C0027,P040,2024-05-11,5,1411.93
O00899,C0027,P033,2024-05-11,7,2717.29
O00899,C0027,P016,2024-05-11,9,573.91
O00900,C0041,P021,2024-07-24,9,4164.08
O00900,C0041,P013,2024-07-24,8,1461.57
O00901,C0086,P010,2024-09-29,4,2987.4
O00901,C0086,P001,2024-09-29,8,222.55
O00901,C0086,P036,2024-09-29,5,1176.11
O00901,C0086,P044,2024-09-29,9,2038.6
O00901,C0086,P029,2024-09-29,10,897.01
O00902,C0099,P047,2024-12-23,8,2740.99
O00902,C0099,P037,2024-12-23,3,4229.97
O00902,C0099,P003,2024-12-23,4,3708.71
O00902,C0099,P011,2024-12-23,3,3818.16
O00903,C0096,P043,2024-09-21,2,1141.87
O00903,C0096,P021,2024-09-21,4,4164.08
O00903,C0096,P044,2024-09-21,7,2038.6
O00904,C0035,P033,2024-10-15,7,2717.29
O00904,C0035,P013,2024-10-15,4,1461.57
O00904,C0035,P031,2024-10-15,2,3538.92
O00905,C0020,P002,2024-12-01,5,1299.97
O00905,C0020,P040,2024-12-01,8,1411.93
O00906,C0063,P050,2024-09-28,1,4986.9
O00906,C0063,P022,2024-09-28,5,4438.71
O00906,C0063,P046,2024-09-28,5,1308.47
O00906,C0063,P011,2024-09-28,9,3818.16
O00906,C0063,P014,2024-09-28,3,4790.34
O00907,C0083,P049,2024-09-17,8,2057.06
O00908,C0003,P043,2024-07-25,2,1141.87
O00909,C0041,P015,2024-07-02,2,600.83
O00909,C0041,P004,2024-07-02,7,526.0
O00909,C0041,P048,2024-07-02,3,2199.33
O00909,C0041,P045,2024-07-02,4,800.07
O00909,C0041,P034,2024-07-02,2,900.67
O00910,C0074,P047,2025-01-28,5,2740.99
O00910,C0074,P027,2025-01-28,8,1962.62
O00910,C0074,P042,2025-01-28,2,4394.2
O00910,C0074,P048,2025-01-28,4,2199.33
O00910,C0074,P047,2025-01-28,10,2740.99
O00911,C0016,P017,2024-10-25,4,3058.26
O00911,C0016,P030,2024-10-25,7,1126.58
O00911,C0016,P020,2024-10-25,4,486.12
O00912,C0019,P009,2024-05-24,5,2155.65
O00913,C0057,P013,2024-08-22,2,1461.57
O00913,C0057,P030,2024-08-22,6,1126.58
O00913,C0057,P025,2024-08-22,9,3888.03
O00913,C0057,P019,2024-08-22,7,711.65
O00914,C0061,P049,2024-09-23,3,2057.06
O00914,C0061,P044,2024-09-23,6,2038.6
O00915,C0061,P042,2024-05-23,10,4394.2
O00915,C0061,P002,2024-05-23,1,1299.97
O00915,C0061,P049,2024-05-23,1,2057.06
O00916,C0089,P013,2024-07-29,6,1461.57
O00916,C0089,P020,2024-07-29,2,486.12
O00917,C0069,P043,2024-12-29,7,1141.87
O00917,C0069,P020,2024-12-29,5,486.12
O00918,C0039,P047,2024-12-29,4,2740.99
O00919,C0039,P043,2024-11-26,8,1141.87
O00919,C0039,P009,2024-11-26,6,2155.65
O00920,C0099,P040,2024-10-15,8,1411.93
O00920,C0099,P014,2024-10-15,8,4790.34
O00920,C0099,P005,2024-10-15,7,255.74
O00920,C0099,P039,2024-10-15,6,4044.72
O00921,C0092,P044,2024-10-31,9,2038.6
O00921,C0092,P042,2024-10-31,2,4394.2
O00921,C0092,P042,2024-10-31,6,4394.2
O00921,C0092,P035,2024-10-31,7,1422.74
O00922,C0078,P037,2024-12-25,8,4229.97
O00922,C0078,P023,2024-12-25,3,2929.03
O00922,C0078,P002,2024-12-25,1,1299.97
O00922,C0078,P003,2024-12-25,7,3708.71
O00922,C0078,P033,2024-12-25,4,2717.29
O00923,C0081,P016,2024-08-07,9,573.91
O00923,C0081,P005,2024-08-07,3,255.74
O00923,C0081,P008,2024-08-07,10,1074.3
O00924,C0088,P040,2024-04-27,5,1411.93
O00924,C0088,P016,2024-04-27,3,573.91
O00924,C0088,P024,2024-04-27,10,324.54
O00924,C0088,P037,2024-04-27,6,4229.97
O00925,C0037,P005,2024-07-04,7,255.74
O00925,C0037,P019,2024-07-04,7,711.65
O00926,C0074,P002,2024-09-10,9,1299.97
O00926,C0074,P002,2024-09-10,10,1299.97
O00927,C0081,P046,2024-11-28,4,1308.47
O00927,C0081,P049,2024-11-28,5,2057.06
O00928,C0090,P003,2024-05-01,10,3708.71
O00928,C0090,P031,2024-05-01,5,3538.92
O00929,C0020,P048,2024-04-12,3,2199.33
O00930,C0073,P001,2024-06-28,9,222.55
O00931,C0056,P042,2024-08-05,5,4394.2
O00931,C0056,P025,2024-08-05,5,3888.03
O00931,C0056,P012,2024-08-05,8,3520.88
